cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,Nivel
"200002","20113200","201132","0",1.000000000000000,Avda. Pte. Manuel Quintana 31,Avda. Pte. Manuel Quintana 7,Jardín de Infantes Común N° 04/01° Cinco Esquinas,JIC 04/01,4812-0863,dei_jic4_de1@bue.edu.ar,C1014,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIC,Jardín de Infantes Común,Dirección de Educación Inicial,"1",1.000000000000000,1.000000000000000,RETIRO,04 - HOSP FERNANDEZ,"1",107142.451992999995127,104152.051370999994106,Inicial Común
"200383","20036600","200366","0",1.000000000000000,Juan B. Ambrosetti 601,Juan B. Ambrosetti 601,Esc. Superior de Enfermería Dra. Cecilia Grierson sede,IES C Grierson (s),4982-2309,dfts_ifts90_de7@bue.edu.ar,C1405,http://www.buenosaires.gob.ar/educacion/estudiantes/terciario/formacion-tecnica-superior,SNUCom - OSEAdu,Nivel Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,IES,Instituto de Educación Superior (Formación Técnica),Dirección de Educación Técnica Superior,"1",7.000000000000000,6.000000000000000,CABALLITO,03 - HOSP DURAND,"1",102266.269629000002169,102068.255986999996821,Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200387","20202900","202029","0",1.000000000000000,Bogotá 115,Bogotá 115,Centro de Formación Profesional N° 16 (sede) - SGBATOS,CFP 16 SGBATOS (s),4983-4646 INT 237,cfp.n16@bue.edu.ar,C1405,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,"1",7.000000000000000,6.000000000000000,CABALLITO,03 - HOSP DURAND,"1",102710.148339000006672,101855.083524999980000,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200388","20201900","202019","0",1.000000000000000,Rawson 42,Rawson 42,Centro de Formación Profesional N° 17 Ing. Cesar M. Polledo - UOCRA,CFP 17 UOCRA,4981-0139/4958-1373,cfp17_de7@bue.edu.ar,C1182,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,"1",7.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",103412.872455999997328,101907.316714000000502,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202437","20299100","202991","0",1.000000000000000,Zuviría 6620,Zuviría 6620,Escuela Infantil N° 11/20°,EI 11/20,4602-4160,dei_ei11_de20@bue.edu.ar / escinf11de20@gmail.com,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,"1",20.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97317.721704099996714,95011.605775300005917,Inicial Común
"200400","20088400","200884","0",1.000000000000000,Avda. Eva Perón 1502,Avda. Eva Perón 1502,Esc. Primaria Común N° 01 Chacabuco,EPjc 01,4921-0483,dep_epc1_de8@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",8.000000000000000,7.000000000000000,PARQUE CHACABUCO,06 - HOSP PIÑERO,"1",101575.150714000003063,99555.284757400004310,Primario Común
"200401","20038000","200380","0",1.000000000000000,Santander 1150,Santander 1150,Esc. Primaria Común N° 02 Tomás Santa Coloma,EPjc 02,4921-9687,dep_epc2_de8@bue.edu.ar,C1424,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",8.000000000000000,7.000000000000000,PARQUE CHACABUCO,06 - HOSP PIÑERO,"1",102436.158511999994516,99344.248539199994411,Primario Común
"200567","20132500","201325","0",1.000000000000000,Baldomero Fernández Moreno 3652,Baldomero Fernández Moreno 3652,Jardín de Infantes Nucleado A (EPCjc 20/11°) [Sede] Baldomero Fernández Moreno,JIN A-00 (20),4613-6861,dei_jina20_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",11.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99402.054606100005913,98274.375817299995106,Inicial Común
"200567","20166200","201662","0",1.000000000000000,Baldomero Fernández Moreno 3652,Baldomero Fernández Moreno 3652,Esc. Primaria Común N° 20 Antonio Alice,EPjc 20,4612-2964,dep_epc20_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",11.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99402.054606100005913,98274.375817299995106,Primario Común
"200579","20132501","201325","1",1.000000000000000,Mariano Acosta 1071,Mariano Acosta 1071,Jardín de Infantes Nucleado A (EPCjs 21/11°)  Baldomero Fernández Moreno,JIN A-01 (21),4613-6861,dei_jina20_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",11.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99166.063057799998205,98585.385718100005761,Inicial Común
"200579","20078000","200780","0",1.000000000000000,Mariano Acosta 1071,Mariano Acosta 1071,Esc. Primaria Común N° 21 Maria Sklodowska de Curie,EPjs 21,4612-4826,dep_epc21_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",11.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99166.063057799998205,98585.385718100005761,Primario Común
"200714","20042700","200427","0",1.000000000000000,Tronador 2861,Tronador 2861,Jardín de Infantes Integral N° 02/15° Juan M. Coghlan,JII 02/15,4544-8509,dei_ji2_de15@bue.edu.ar,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,"1",15.000000000000000,12.000000000000000,COGHLAN,07 - HOSP PIROVANO,"1",98537.414097300003050,107234.413000000000466,Inicial Común
"200714","20154100","201541","0",1.000000000000000,Tronador 2861,Tronador 2861,Esc. Primaria Común N° 15 Manuel Antonio Acevedo,EPjc 15,4541-5207,dep_epc15_de15@bue.edu.ar,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",15.000000000000000,12.000000000000000,COGHLAN,07 - HOSP PIROVANO,"1",98537.414097300003050,107234.413000000000466,Primario Común
"200629","20144000","201440","0",1.000000000000000,Olíden 2851,Olíden 2855,Jardín de Infantes Común N° 01/13°,JIC 01/13,4687-1133,dei_ji1_de13@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIC,Jardín de Infantes Común,Dirección de Educación Inicial,"1",13.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97532.926288000002387,96086.454039799995371,Inicial Común
"200715","20129400","201294","0",1.000000000000000,Avda. Triunvirato 4247,Avda. Triunvirato 4247,Esc. Primaria Común N° 16 Ejército de Los Andes,EPjs 16,4521-8504,dep_epc16_de15@bue.edu.ar /escuelaejercitodelosandes@yahoo.com.ar,C1431,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",15.000000000000000,12.000000000000000,VILLA URQUIZA,10 - HOSP TORNU,"1",98357.348503200002597,105754.420498000006774,Primario Común
"200716","20070603","200706","3",1.000000000000000,José Pascual Tamborini 5324,José Pascual Tamborini 5324,Jardín de Infantes Nucleado A (EPCjs 17/15°),JIN A-03 (17),4521-0068,dei_jina2_de15@bue.edu.ar,C1431,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",15.000000000000000,12.000000000000000,VILLA URQUIZA,07 - HOSP PIROVANO,"1",97109.371831800002838,106888.473020999997971,Inicial Común
"200716","20020800","200208","0",1.000000000000000,José Pascual Tamborini 5324,José Pascual Tamborini 5324,Esc. Primaria Común N° 17 Gauchos de Güemes,EPjs 17,4541-4740,dep_epc17_de15@bue.edu.ar / esc17de15@gmail.com,C1431,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",15.000000000000000,12.000000000000000,VILLA URQUIZA,07 - HOSP PIROVANO,"1",97109.371831800002838,106888.473020999997971,Primario Común
"200717","20105003","201050","3",1.000000000000000,Arias 4763,Arias 4763,Jardín de Infantes Nucleado C (EPCjs 18/15°),JIN C-03 (18),4544-8571,dei_jinc12_de15@bue.edu.ar,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",15.000000000000000,12.000000000000000,SAAVEDRA,07 - HOSP PIROVANO,"1",97007.129641299994546,108606.254421000005095,Inicial Común
"200717","20082600","200826","0",1.000000000000000,Arias 4763,Arias 4763,Esc. Primaria Común N° 18 Juan B. Terán,EPjs 18,4541-6831,dep_epc18_de15@bue.edu.ar / pri18de15@gmail.com,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",15.000000000000000,12.000000000000000,SAAVEDRA,07 - HOSP PIROVANO,"1",97007.129641299994546,108606.254421000005095,Primario Común
"200718","20098800","200988","0",1.000000000000000,Rogelio Yrurtia 5806,Rogelio Yrurtia 5806,Jardín de Infantes Común N° 01/15°,JIC 01/15,4543-0998,dei_jic1_de15@bue.edu.ar,C1431,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIC,Jardín de Infantes Común,Dirección de Educación Inicial,"1",15.000000000000000,12.000000000000000,SAAVEDRA,07 - HOSP PIROVANO,"1",96371.894967400003225,107362.996622999999090,Inicial Común
"200719","20072600","200726","0",1.000000000000000,Mariano Acha 2250,Mariano Acha 2250,Esc. Primaria Común N° 21 Lic. Justo José Nuñez,EPjc 21,4544-4481,dep_epc21_de15@bue.edu.ar /esc21de15@gmail.com,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",15.000000000000000,12.000000000000000,VILLA URQUIZA,07 - HOSP PIROVANO,"1",98660.380173900004593,106368.407781999994768,Primario Común
"200720","20023000","200230","0",1.000000000000000,José Pascual Tamborini 3948,José Pascual Tamborini 3948,Esc. Primaria Común N° 22 Felix de Azara,EPjc 22,4541-3542,dep_epc22_de15@bue.edu.ar,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",15.000000000000000,12.000000000000000,COGHLAN,07 - HOSP PIROVANO,"1",98400.428628299981938,107642.418787999995402,Primario Común
"200572","20061200","200612","0",1.000000000000000,Avda. Juan Bautista Alberdi 1845,Avda. Juan Bautista Alberdi 1845,Esc. Técnica N° 05 María de los Remedios de Escalada de San Martin,ET 05,4631-3115/2130,det_5_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/tecnica,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100720.156870999999228,100098.320651000001817,Secundario Común
"200573","20119300","201193","0",1.000000000000000,Varela 1425,Varela 1425,Escuela Infantil N° 04/11°,EI 04/11,4633-2011,dei_ei4_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100836.674987999998848,98369.488488899994991,Inicial Común
"200574","20107900","201079","0",1.000000000000000,Avda. Carabobo 286,Avda. Carabobo 286,Esc. Técnica N° 18 José Antonio Alvarez Condarco,ET 18,4631-5943,det_18_de11@bue.edu.ar / et18de11@gmail.com.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/tecnica,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100726.150924000001396,99954.320464899996296,Secundario Común
"200574","20061100","200611","0",1.000000000000000,Avda. Carabobo 286,Avda. Carabobo 286,Liceo N° 05 Pascual Guaglianone,Lic 05,4631-3588/8784,dem_lic5_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom,Nivel Secundario Común,LIC,Liceo,Dirección de Educación Media,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100726.150924000001396,99954.320464899996296,Secundario Común
"200575","20048700","200487","0",1.000000000000000,Pumacahua 390,Pumacahua 390,Esc. de Comercio N° 21 Cap. de Navío Hipólito Bouchard,EC 21,4633-0147/ 4634-1839,dem_ec21_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom - SecAdu,Nivel Secundario Común y Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100874.150462999998126,99876.314184699978796,Secundario Común - Secundario de Jóvenes y Adultos
"202389","20280301","202803","1",1.000000000000000,Los Patos 3042,Los Patos 3042,Escuela Infantil N° 11/05° (a),EI 11/05 (a),4912-9927,dei_ei11_de5@bue.edu.ar,C1522,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,"1",5.000000000000000,4.000000000000000,PARQUE PATRICIOS,05 - HOSP PENNA,"1",105239.838411999997334,98707.230288599996129,Inicial Común
"201306","20192600","201926","0",2.000000000000000,Acevedo 262,Acevedo 262,Escuela Terciaria de Estudios Radiofónicos,E Terc de Estudios Radiofónicos,4857-5701,academica@eter.com.ar,C1414,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",7.000000000000000,15.000000000000000,VILLA CRESPO,03 - HOSP DURAND,"1",101872.531627000003937,103383.218869000018458,Superior No Universitario Común
"201323","20213500","202135","0",2.000000000000000,Yerbal 1755,Yerbal 1755,Inst. Superior de Psicologia Social,I Sup de Psicología Social,4631-3582/9424,espsyc@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",7.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100663.667088999995030,100553.635840000002645,Superior No Universitario Común
"201413","20218000","202180","0",2.000000000000000,Jorge Luis Borges 1791,Jorge Luis Borges 1791,Inst. Jardín Amapola,I Jardin Amapola,4831-3914,jardin@amapola.esc.edu.ar,C1414,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",9.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",103158.658712999997078,104670.645306000005803,Inicial Común
"200588","20022003","200220","3",1.000000000000000,Gral. José Gervasio de Artigas 878,Gral. José Gervasio de Artigas 878,Jardín de Infantes Nucleado A (EPCjc 05/12°),JIN A-03 (05),4611-5436,jinade12@yahoo.com.ar,C1404,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",99518.170805700006895,100987.371236000006320,Inicial Común
"200602","20147003","201470","3",1.000000000000000,Remedios de Escalada de San Martín 2986,Remedios de Escalada de San Martín 2986,Jardín de Infantes Nucleado B (EPCjs 25/12°),JIN B-03 (25),4586-8766,dei_jinb8_de12@bue.edu.ar /jinbde12@gmail.com,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",12.000000000000000,11.000000000000000,VILLA SANTA RITA,01 - HOSP ALVAREZ,"1",98486.172409799997695,101503.414705999995931,Inicial Común
"200662","20165802","201658","2",1.000000000000000,Avda. Jorge Newbery 4436,Avda. Jorge Newbery 4436,Jardín de Infantes Nucleado B (EPCjc 08/14°),JIN B-02 (08),4587-7248,jdei_jinb1_@bue.edu.ar,C1427,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",14.000000000000000,15.000000000000000,CHACARITA,10 - HOSP TORNU,"1",100771.328018000000156,104151.318975999995018,Inicial Común
"201813","20218700","202187","0",2.000000000000000,Avda. Crámer 450,Avda. Crámer 450,Formación de Ciencias Empresariales,F de Ciencias Empresariales,4701-7898,institutoifce@yahoo.com.ar,C1426,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",9.000000000000000,13.000000000000000,COLEGIALES,07 - HOSP PIROVANO,"1",101647.410724999994272,106050.262537000016891,Superior No Universitario Común
"201382","20223700","202237","0",2.000000000000000,Avda. Cabildo 1478,Virrey Arredondo 2416,Inst. Superior Letras Eduardo Mallea,I Sup Letras Eduardo Mallea,4782-2701 / 4544-8214 / 4541-6,info@institutomallea.edu.ar,C1426,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",9.000000000000000,13.000000000000000,COLEGIALES,07 - HOSP PIROVANO,"1",101108.169202000004589,106926.380688000004739,Superior No Universitario Común
